product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,fp1,comp_2,fp2,comp_3,fp3,lag_price,month_order,ps1_prev,ps2_prev,ps3_prev,total_price_prev,qty_prev
bed4,bed_bath_table,01-10-2017,29,1331.1,13.88241379,45.9,38,735,5,800,4.2,50,22,9,2,10,2017,39.7260274,8000,89.9,21.57214286,45.9,13.88241379,45.95,15.1,45.85,10,3.9,4.2,4.0,1331.1,29.0
bed4,bed_bath_table,01-11-2017,32,1421.67,13.95875,44.15444444,38,735,5,800,4.2,97,22,8,4,11,2017,43.83561644,8000,89.9,16.294,44.15444444,13.95875,40.53181818,15.83272727,45.9,11,3.9,4.2,4.0,1331.1,29.0
bed4,bed_bath_table,01-12-2017,12,550.8,13.6875,45.9,38,735,5,800,4.2,41,21,10,1,12,2017,16.43835616,8000,88.48823529,18.89833333,45.9,13.6875,39.99,15.23,44.15444444,12,3.9,4.2,4.0,1421.67,32.0
bed4,bed_bath_table,01-01-2018,19,872.1,14.18210526,45.9,38,735,5,800,4.2,62,23,8,2,1,2018,32.75862069,8000,86.9,19.38352941,45.9,14.18210526,39.99,16.53368421,45.9,13,3.9,4.2,4.0,550.8,12.0
bed4,bed_bath_table,01-02-2018,16,734.4,12.1725,45.9,38,735,5,800,4.2,62,20,8,2,2,2018,27.5862069,8000,86.9,19.20909091,45.9,12.1725,39.99,13.74944444,45.9,14,3.9,4.2,4.0,872.1,19.0
bed4,bed_bath_table,01-03-2018,8,383.2,15.22625,47.9,38,735,5,800,4.2,43,22,9,1,3,2018,13.79310345,8000,86.9,19.98235294,47.9,15.22625,39.99,16.46235294,45.9,15,3.9,4.2,4.0,734.4,16.0
bed4,bed_bath_table,01-04-2018,7,335.3,19.08428571,47.9,38,735,5,800,4.2,34,21,9,1,4,2018,12.06896552,8000,85.045,12.94,47.9,19.08428571,39.99,14.23615385,47.9,16,3.9,4.2,4.0,383.2,8.0
bed4,bed_bath_table,01-05-2018,2,95.8,12.055,47.9,38,735,5,800,4.2,57,23,8,3,5,2018,3.448275862,8000,83.64961538,16.78038462,47.9,12.055,39.99,10.25631579,47.9,17,3.9,4.2,4.0,335.3,7.0
health5,health_beauty,01-01-2017,8,2799.2,22.90125,349.9,51,625,1,900,4.3,9,22,9,1,1,2017,12.77173913,11400,349.9,22.90125,349.9,22.90125,64.99,11.06,349.85,1,4.3,4.3,3.9,2799.2,8.0
health5,health_beauty,01-02-2017,4,1399.6,26.9275,349.9,51,625,1,900,4.3,19,20,8,2,2,2017,11.27717391,11400,19.99,11.75090909,349.9,26.9275,64.99,15.348,349.9,2,4.3,4.3,3.9,2799.2,8.0
health5,health_beauty,01-03-2017,2,699.8,21.275,349.9,51,625,1,900,4.3,25,23,8,1,3,2017,10.80163043,11400,19.99,13.81888889,89.99,13.02,64.99,17.26222222,349.9,3,4.3,4.3,3.9,1399.6,4.0
health5,health_beauty,01-04-2017,1,349.9,19.29,349.9,51,625,1,900,4.3,23,20,10,2,4,2017,4.585597826,11400,19.99,18.03846154,349.9,19.29,64.99,15.16888889,349.9,4,4.3,4.1,3.9,699.8,2.0
health5,health_beauty,01-05-2017,4,1399.6,26.73,349.9,51,625,1,900,4.3,41,23,8,1,5,2017,8.559782609,11400,19.99,14.8475,89.99,16.09833333,64.99,14.811875,349.9,5,4.3,4.3,3.9,349.9,1.0
health5,health_beauty,01-06-2017,2,699.8,24.505,349.9,51,625,1,900,4.3,53,22,8,1,6,2017,7.54076087,11400,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,349.9,6,4.3,4.1,3.9,1399.6,4.0
health5,health_beauty,01-07-2017,1,349.9,29.3,349.9,51,625,1,900,4.3,61,21,10,1,7,2017,6.75951087,11400,19.99,11.13517241,89.99,12.11882353,59.25666667,17.998,349.9,7,4.3,4.1,3.9,699.8,2.0
health5,health_beauty,01-08-2017,7,2449.3,29.94714286,349.9,51,625,1,900,4.3,82,23,8,1,8,2017,10.36005435,11400,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,349.9,8,4.3,4.1,3.9,349.9,1.0
health5,health_beauty,01-09-2017,7,2449.3,26.58285714,349.9,51,625,1,900,4.3,89,21,9,1,9,2017,10.9375,11400,23.99,16.12,89.99,13.96428571,58.99,15.6392,349.9,9,4.3,4.1,3.9,2449.3,7.0
health5,health_beauty,01-10-2017,10,3499.0,22.84,349.9,51,625,1,900,4.3,81,22,9,2,10,2017,15.625,11400,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,349.9,10,4.3,4.1,3.9,2449.3,7.0
health5,health_beauty,01-11-2017,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139,22,8,4,11,2017,17.1875,11400,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,349.9,11,4.3,4.1,3.9,3499.0,10.0
health5,health_beauty,01-12-2017,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112,21,10,1,12,2017,10.9375,11400,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,322.1363636,12,4.3,4.1,3.9,3543.5,11.0
health5,health_beauty,01-01-2018,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98,23,8,2,1,2018,12.77173913,11400,23.99,11.28736842,89.99,14.811,58.99,22.67833333,349.9,13,4.3,4.1,3.9,2449.3,7.0
health5,health_beauty,01-02-2018,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126,20,8,2,2,2018,11.27717391,11400,23.99,12.55,89.99,16.30764706,58.99,19.575,349.9,14,4.3,4.1,3.9,4198.8,12.0
health5,health_beauty,01-03-2018,17,5948.3,29.6,349.9,51,625,1,900,4.3,169,22,9,1,3,2018,10.80163043,11400,23.99,14.19875,83.74,11.876875,58.99,15.228,349.9,15,4.3,4.1,3.9,5248.5,15.0
health5,health_beauty,01-04-2018,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118,21,9,1,4,2018,4.585597826,11400,349.9,25.64142857,79.99,14.485,58.99,16.30272727,349.9,16,4.3,4.1,3.9,5948.3,17.0
consoles1,consoles_games,01-07-2017,13,258.7,13.47307692,19.9,49,100,4,150,4.2,13,21,10,1,7,2017,7.59180791,2304,19.9,13.47307692,19.9,11.85,19.9,13.47307692,19.85,7,4.2,3.9,4.2,258.7,13.0
consoles1,consoles_games,01-08-2017,24,477.6,16.16375,19.9,49,100,4,150,4.2,33,23,8,1,8,2017,20.33898305,2304,19.9,16.16375,19.9,15.83272727,19.9,16.16375,19.9,8,4.2,3.9,4.2,258.7,13.0
consoles1,consoles_games,01-09-2017,9,179.1,16.13333333,19.9,49,100,4,150,4.2,17,21,9,1,9,2017,7.627118644,2304,19.9,16.13333333,19.9,15.41111111,19.9,16.13333333,19.9,9,4.2,3.9,4.2,477.6,24.0
consoles1,consoles_games,01-10-2017,28,603.2,13.53428571,21.54285714,49,100,4,150,4.2,38,22,9,2,10,2017,23.72881356,2304,21.54285714,13.53428571,20.66666667,12.80333333,21.54285714,13.53428571,19.9,10,4.2,3.9,4.2,179.1,9.0
consoles1,consoles_games,01-11-2017,28,686.0,13.64535714,24.5,49,100,4,150,4.2,49,22,8,4,11,2017,23.72881356,2304,24.5,13.64535714,24.5,13.65217391,24.5,13.64535714,21.54285714,11,4.2,3.9,4.2,603.2,28.0
consoles1,consoles_games,01-12-2017,16,392.0,12.87375,24.5,49,100,4,150,4.2,30,21,10,1,12,2017,13.55932203,2304,24.5,12.87375,24.5,13.52470588,24.5,12.87375,24.5,12,4.2,3.9,4.2,686.0,28.0
consoles1,consoles_games,01-02-2018,5,162.5,15.256,32.5,49,100,4,150,4.2,6,20,8,2,2,2018,20.83333333,2304,32.5,15.256,32.5,11.85,32.5,15.256,32.45,14,4.2,3.9,4.2,392.0,16.0
consoles1,consoles_games,01-03-2018,6,195.0,18.05666667,32.5,49,100,4,150,4.2,13,22,9,1,3,2018,25.0,2304,32.5,18.05666667,32.74285714,14.02714286,32.5,18.05666667,32.5,15,4.2,3.9,4.2,162.5,5.0
consoles1,consoles_games,01-04-2018,7,245.4,12.98571429,35.05714286,49,100,4,150,4.2,13,21,9,1,4,2018,29.16666667,2304,35.05714286,12.98571429,34.2,15.015,35.05714286,12.98571429,32.5,16,4.2,3.9,4.2,195.0,6.0
garden3,garden_tools,01-02-2017,1,99.99,33.0,99.99,47,1893,1,6050,4.1,3,20,8,2,2,2017,11.58685065,8000,99.99,33.0,99.99,33.0,99.99,33.0,99.94,2,4.1,4.1,4.1,99.99,1.0
garden3,garden_tools,01-03-2017,11,1099.89,30.53909091,99.99,47,1893,1,6050,4.1,21,23,8,1,3,2017,11.83035714,8000,99.99,30.53909091,99.99,30.53909091,99.99,30.53909091,99.99,3,4.1,4.1,4.1,99.99,1.0
garden3,garden_tools,01-04-2017,8,759.92,33.71,96.65666667,47,1893,1,6050,4.1,17,20,10,2,4,2017,10.66355519,8000,96.65666667,33.71,96.65666667,33.71,96.65666667,33.71,99.99,4,4.1,4.1,4.1,1099.89,11.0
garden3,garden_tools,01-05-2017,2,219.98,34.13,109.99,47,1893,1,6050,4.1,34,23,8,1,5,2017,7.548701299,8000,59.9,19.7325,59.9,26.24666667,109.99,34.13,96.65666667,5,4.1,4.1,4.1,759.92,8.0
garden3,garden_tools,01-06-2017,2,239.98,34.2,119.99,47,1893,1,6050,4.1,26,22,8,1,6,2017,9.111201299,8000,59.9,17.67,59.9,16.26,119.99,34.2,109.99,6,4.1,4.2,4.1,219.98,2.0
garden3,garden_tools,01-07-2017,2,240.0,36.28,120.0,47,1893,1,6050,4.1,74,21,10,1,7,2017,5.204951299,8000,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,119.99,7,4.1,4.2,4.1,239.98,2.0
garden3,garden_tools,01-09-2017,4,417.0,33.09,104.25,47,1893,1,6050,4.1,115,21,9,1,9,2017,5.194805195,8000,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,104.2,9,4.1,4.2,4.1,240.0,2.0
garden3,garden_tools,01-10-2017,12,1105.92,30.83416667,92.594,47,1893,1,6050,4.1,146,22,9,2,10,2017,15.58441558,8000,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,104.25,10,4.1,4.2,4.1,417.0,4.0
garden3,garden_tools,01-11-2017,21,1889.79,47.52571429,89.99,47,1893,1,6050,4.1,339,22,8,4,11,2017,27.27272727,8000,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,92.594,11,4.1,4.2,4.1,1105.92,12.0
garden3,garden_tools,01-12-2017,14,1259.86,42.60714286,89.99,47,1893,1,6050,4.1,184,21,10,1,12,2017,18.18181818,8000,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,89.99,12,4.1,4.2,4.1,1889.79,21.0
garden3,garden_tools,01-01-2018,12,1479.98,39.19416667,123.3316667,47,1893,1,6050,4.1,137,23,8,2,1,2018,18.75,8000,49.9,19.495,49.9,15.84103448,49.9,16.50512821,89.99,13,4.1,4.2,4.1,1259.86,14.0
garden3,garden_tools,01-02-2018,14,1680.0,33.00214286,120.0,47,1893,1,6050,4.1,160,20,8,2,2,2018,11.58685065,8000,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,123.3316667,14,4.1,4.2,4.1,1479.98,12.0
garden3,garden_tools,01-03-2018,6,680.0,50.19333333,113.3333333,47,1893,1,6050,4.1,116,22,9,1,3,2018,11.83035714,8000,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,120.0,15,4.1,4.2,4.1,1680.0,14.0
garden3,garden_tools,01-04-2018,7,770.0,42.21142857,110.0,47,1893,1,6050,4.1,111,21,9,1,4,2018,10.66355519,8000,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,113.3333333,16,4.1,4.2,4.1,680.0,6.0
cool4,cool_stuff,01-07-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,42,21,10,1,7,2017,1.428571429,16530,99.99,16.52909091,129.99,18.715625,134.99,15.7,134.94,7,4.2,4.3,3.8,134.99,1.0
cool4,cool_stuff,01-08-2017,1,134.99,15.7,134.99,40,1456,1,2425,3.8,39,23,8,1,8,2017,1.428571429,16530,99.99,18.975,116.9275,19.02125,134.99,15.7,134.99,8,4.2,4.3,3.8,134.99,1.0
cool4,cool_stuff,01-10-2017,12,1763.88,18.755,146.99,40,1456,1,2425,3.8,33,22,9,2,10,2017,17.14285714,16530,99.99,16.95,119.99,19.997,146.99,18.755,146.94,10,4.2,4.3,3.8,134.99,1.0
cool4,cool_stuff,01-11-2017,27,4248.73,20.83703704,157.3603704,40,1456,1,2425,3.8,42,22,8,4,11,2017,38.57142857,16530,99.99,16.1875,129.99,22.67444444,157.3603704,20.83703704,146.99,11,4.2,4.3,3.8,1763.88,12.0
cool4,cool_stuff,01-12-2017,29,4842.71,24.47137931,166.99,40,1456,1,2425,3.8,38,21,10,1,12,2017,41.42857143,16530,99.99,15.26666667,129.99,25.59,166.99,24.47137931,157.3603704,12,4.2,4.3,3.8,4248.73,27.0
cool4,cool_stuff,01-01-2018,13,2170.87,25.28615385,166.99,40,1456,1,2425,3.8,102,23,8,2,1,2018,34.21052632,16530,99.99,16.54,129.99,17.41,29.5,16.53263158,166.99,13,4.2,4.3,3.8,4842.71,29.0
cool4,cool_stuff,01-02-2018,8,1415.92,22.87625,176.99,40,1456,1,2425,3.8,20,20,8,2,2,2018,21.05263158,16530,99.99,13.72,129.99,16.71,176.99,22.87625,166.99,14,4.2,4.3,4.4,2170.87,13.0
health4,health_beauty,01-10-2017,1,29.9,11.85,29.9,55,388,1,250,4.5,81,22,9,2,10,2017,7.692307692,1200,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,29.85,10,4.3,4.1,3.9,29.9,1.0
health4,health_beauty,01-11-2017,6,179.4,12.51,29.9,55,388,1,250,4.5,139,22,8,4,11,2017,46.15384615,1200,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,29.9,11,4.3,4.1,3.9,29.9,1.0
health4,health_beauty,01-12-2017,6,179.4,10.115,29.9,55,388,1,250,4.5,112,21,10,1,12,2017,46.15384615,1200,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,29.9,12,4.3,4.1,3.9,179.4,6.0
health4,health_beauty,01-01-2018,15,448.5,9.551333333,29.9,55,388,1,250,4.5,98,23,8,2,1,2018,12.09677419,1200,23.99,11.28736842,89.99,14.811,58.99,22.67833333,29.9,13,4.3,4.1,3.9,179.4,6.0
health4,health_beauty,01-02-2018,16,478.4,10.09125,29.9,55,388,1,250,4.5,126,20,8,2,2,2018,12.90322581,1200,23.99,12.55,89.99,16.30764706,58.99,19.575,29.9,14,4.3,4.1,3.9,448.5,15.0
health4,health_beauty,01-03-2018,11,328.9,11.43454545,29.9,55,388,1,250,4.5,169,22,9,1,3,2018,8.870967742,1200,23.99,14.19875,83.74,11.876875,58.99,15.228,29.9,15,4.3,4.1,3.9,478.4,16.0
health4,health_beauty,01-04-2018,22,657.8,10.10318182,29.9,55,388,1,250,4.5,118,21,9,1,4,2018,17.74193548,1200,29.9,10.10318182,79.99,14.485,58.99,16.30272727,29.9,16,4.3,4.1,3.9,328.9,11.0
health4,health_beauty,01-05-2018,22,657.8,9.772727273,29.9,55,388,1,250,4.5,159,23,8,3,5,2018,17.74193548,1200,23.99,7.988571429,79.99,21.943125,58.99,9.4225,29.9,17,4.5,4.1,3.9,657.8,22.0
furniture2,furniture_decor,01-07-2017,5,375.0,15.856,75.0,44,903,6,2600,4.1,5,21,10,1,7,2017,2.435113207,15000,75.0,15.856,38.4,7.78,75.0,15.856,74.95,7,4.1,3.7,4.1,375.0,5.0
furniture2,furniture_decor,01-08-2017,13,975.0,15.37692308,75.0,44,903,6,2600,4.1,14,23,8,1,8,2017,6.064950512,15000,75.0,15.37692308,38.4,12.105,75.0,15.37692308,75.0,8,4.1,3.7,4.1,375.0,5.0
furniture2,furniture_decor,01-10-2017,5,375.0,13.64,75.0,44,903,6,2600,4.1,17,22,9,2,10,2017,4.385964912,15000,75.0,13.64,38.4,13.98,75.0,13.64,74.95,10,4.1,3.7,4.1,975.0,13.0
furniture2,furniture_decor,01-11-2017,44,3300.0,16.13272727,75.0,44,903,6,2600,4.1,64,22,8,4,11,2017,38.59649123,15000,75.0,16.13272727,36.85428571,13.65214286,99.9,21.19,75.0,11,4.1,3.7,4.1,375.0,5.0
furniture2,furniture_decor,01-12-2017,47,3525.0,17.44638298,75.0,44,903,6,2600,4.1,40,21,10,1,12,2017,41.22807018,15000,75.0,17.44638298,75.0,17.44638298,99.9,20.64666667,75.0,12,4.1,3.7,4.4,3300.0,44.0
furniture2,furniture_decor,01-01-2018,122,8538.0,17.66311475,69.9953271,44,903,6,2600,4.1,125,23,8,2,1,2018,29.53995157,15000,69.9953271,17.66311475,38.4,9.34,99.9,22.81923077,75.0,13,4.1,4.1,4.4,3525.0,47.0
furniture2,furniture_decor,01-02-2018,44,3075.6,16.11590909,69.9,44,903,6,2600,4.1,52,20,8,2,2,2018,10.65375303,15000,69.9,16.11590909,38.4,18.68555556,99.9,28.89076923,69.9953271,14,4.1,3.7,4.4,8538.0,122.0
furniture2,furniture_decor,01-03-2018,65,4543.5,18.42507692,69.9,44,903,6,2600,4.1,83,22,9,1,3,2018,15.73849879,15000,69.9,18.42507692,35.48571429,15.44823529,99.9,22.14583333,69.9,15,4.1,3.7,4.4,3075.6,44.0
furniture2,furniture_decor,01-04-2018,83,5801.7,9.071566265,69.9,44,903,6,2600,4.1,92,21,9,1,4,2018,20.0968523,15000,69.9,9.071566265,35.0,13.46941176,99.9,23.32769231,69.9,16,4.1,3.7,4.4,4543.5,65.0
furniture2,furniture_decor,01-05-2018,92,6430.8,3.801630435,69.9,44,903,6,2600,4.1,95,23,8,3,5,2018,22.27602906,15000,69.9,3.801630435,35.0,14.63454545,99.9,19.41076923,69.9,17,4.1,3.7,4.4,5801.7,83.0
garden6,garden_tools,01-05-2017,4,239.6,19.7325,59.9,56,348,2,1550,4.1,34,23,8,1,5,2017,14.18617614,19800,59.9,19.7325,59.9,26.24666667,59.9,19.7325,59.85,5,4.1,4.2,4.1,239.6,4.0
garden6,garden_tools,01-06-2017,1,59.9,17.67,59.9,56,348,2,1550,4.1,26,22,8,1,6,2017,3.065774805,19800,59.9,17.67,59.9,16.26,59.9,17.67,59.9,6,4.1,4.2,4.1,239.6,4.0
garden6,garden_tools,01-07-2017,14,838.6,16.62642857,59.9,56,348,2,1550,4.1,74,21,10,1,7,2017,3.978539576,19800,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,59.9,7,4.1,4.2,4.1,59.9,1.0
garden6,garden_tools,01-08-2017,39,2336.1,18.16230769,59.9,56,348,2,1550,4.1,113,23,8,1,8,2017,8.507525084,19800,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9,8,4.1,4.2,4.1,838.6,14.0
garden6,garden_tools,01-09-2017,37,2216.3,17.18702703,59.9,56,348,2,1550,4.1,115,21,9,1,9,2017,13.4057971,19800,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,59.9,9,4.1,4.2,4.1,2336.1,39.0
garden6,garden_tools,01-10-2017,39,2336.1,18.06589744,59.9,56,348,2,1550,4.1,146,22,9,2,10,2017,14.13043478,19800,59.9,18.06589744,59.9,17.59548387,59.9,16.81416667,59.9,10,4.1,4.2,4.1,2216.3,37.0
garden6,garden_tools,01-11-2017,91,4769.7,17.06747253,52.40694444,56,348,2,1550,4.1,339,22,8,4,11,2017,32.97101449,19800,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9,11,4.1,4.2,4.1,2336.1,39.0
garden6,garden_tools,01-12-2017,51,2881.6,15.75960784,55.1,56,348,2,1550,4.1,184,21,10,1,12,2017,18.47826087,19800,55.1,15.75960784,55.425,19.184375,55.75,17.26727273,52.40694444,12,4.1,4.2,4.1,4769.7,91.0
garden6,garden_tools,01-01-2018,12,598.8,19.495,49.9,56,348,2,1550,4.1,137,23,8,2,1,2018,5.769230769,19800,49.9,19.495,49.9,15.84103448,49.9,16.50512821,55.1,13,4.1,4.2,4.1,2881.6,51.0
garden6,garden_tools,01-02-2018,39,1970.1,16.61153846,50.54516129,56,348,2,1550,4.1,160,20,8,2,2,2018,18.75,19800,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9,14,4.1,4.2,4.1,598.8,12.0
garden6,garden_tools,01-03-2018,31,1670.9,20.35967742,53.9,56,348,2,1550,4.1,116,22,9,1,3,2018,14.90384615,19800,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,50.54516129,15,4.1,4.2,4.1,1970.1,39.0
garden6,garden_tools,01-04-2018,46,2479.4,5.28173913,53.9,56,348,2,1550,4.1,111,21,9,1,4,2018,22.11538462,19800,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9,16,4.1,4.2,4.1,1670.9,31.0
health1,health_beauty,01-08-2017,3,254.97,15.57,84.99,49,1495,3,600,3.8,82,23,8,1,8,2017,3.125,8151,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,84.94,8,4.3,4.1,3.9,254.97,3.0
health1,health_beauty,01-09-2017,4,339.96,15.6,84.99,49,1495,3,600,3.8,89,21,9,1,9,2017,4.166666667,8151,23.99,16.12,89.99,13.96428571,58.99,15.6392,84.99,9,4.3,4.1,3.9,254.97,3.0
health1,health_beauty,01-10-2017,3,254.97,19.61,84.99,49,1495,3,600,3.8,81,22,9,2,10,2017,3.125,8151,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,84.99,10,4.3,4.1,3.9,339.96,4.0
health1,health_beauty,01-11-2017,36,3059.64,17.40833333,84.99,49,1495,3,600,3.8,139,22,8,4,11,2017,37.5,8151,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,84.99,11,4.3,4.1,3.9,254.97,3.0
health1,health_beauty,01-12-2017,50,4249.5,16.2446,84.99,49,1495,3,600,3.8,112,21,10,1,12,2017,52.08333333,8151,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,84.99,12,4.3,4.1,3.9,3059.64,36.0
health1,health_beauty,01-01-2018,13,1104.87,15.99615385,84.99,49,1495,3,600,3.8,98,23,8,2,1,2018,50.0,8151,23.99,11.28736842,89.99,14.811,58.99,22.67833333,84.99,13,4.3,4.1,3.9,4249.5,50.0
health1,health_beauty,01-02-2018,7,594.93,15.86714286,84.99,49,1495,3,600,3.8,126,20,8,2,2,2018,26.92307692,8151,23.99,12.55,89.99,16.30764706,58.99,19.575,84.99,14,4.3,4.1,3.9,1104.87,13.0
watches7,watches_gifts,01-08-2017,2,678.0,13.845,339.0,46,501,4,363,3.7,48,23,8,1,8,2017,6.060606061,3042,160.6692308,15.18538462,339.0,13.845,179.9,14.92666667,338.95,8,4.2,3.7,3.8,678.0,2.0
watches7,watches_gifts,01-09-2017,1,339.0,13.94,339.0,46,501,4,363,3.7,54,21,9,1,9,2017,3.03030303,3042,148.7785714,14.04111111,339.0,13.94,164.57,19.528,339.0,9,4.2,3.7,3.8,678.0,2.0
watches7,watches_gifts,01-10-2017,10,3461.58,13.455,346.158,46,501,4,363,3.7,43,22,9,2,10,2017,30.3030303,3042,134.9,6.81,346.158,13.455,232.49,14.2125,339.0,10,4.2,3.7,3.8,339.0,1.0
watches7,watches_gifts,01-11-2017,9,3111.36,14.27555556,345.7066667,46,501,4,363,3.7,91,22,8,4,11,2017,27.27272727,3042,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,346.158,11,4.2,3.7,3.8,3461.58,10.0
watches7,watches_gifts,01-12-2017,11,3836.8,16.10272727,348.8,46,501,4,363,3.7,73,21,10,1,12,2017,33.33333333,3042,149.0,19.1,108.0,16.65384615,185.96,18.686,345.7066667,12,4.2,4.2,3.8,3111.36,9.0
watches7,watches_gifts,01-01-2018,1,339.9,17.13,339.9,46,501,4,363,3.7,59,23,8,2,1,2018,1.111111111,3042,339.9,17.13,108.0,16.19636364,199.0,21.88,348.8,13,4.2,4.2,3.8,3836.8,11.0
watches7,watches_gifts,01-02-2018,5,1735.0,17.176,347.0,46,501,4,363,3.7,90,20,8,2,2,2018,5.555555556,3042,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,339.9,14,3.7,4.2,3.8,339.9,1.0
watches7,watches_gifts,01-03-2018,6,1847.0,18.22333333,307.8333333,46,501,4,363,3.7,125,22,9,1,3,2018,6.666666667,3042,117.4412903,18.26129032,105.6428571,21.6652381,151.8784375,20.31375,347.0,15,4.2,4.2,3.8,1735.0,5.0
watches7,watches_gifts,01-04-2018,6,1684.0,18.16833333,280.6666667,46,501,4,363,3.7,178,21,9,1,4,2018,6.666666667,3042,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,307.8333333,16,4.2,4.2,3.8,1847.0,6.0
health8,health_beauty,01-03-2017,6,539.94,13.02,89.99,59,492,3,250,4.1,25,23,8,1,3,2017,9.134440538,3960,19.99,13.81888889,89.99,13.02,64.99,17.26222222,89.94,3,4.3,4.1,3.9,539.94,6.0
health8,health_beauty,01-05-2017,6,539.94,16.09833333,89.99,59,492,3,250,4.1,41,23,8,1,5,2017,9.134440538,3960,19.99,14.8475,89.99,16.09833333,64.99,14.811875,89.94,5,4.3,4.1,3.9,539.94,6.0
health8,health_beauty,01-06-2017,9,809.91,14.16333333,89.99,59,492,3,250,4.1,53,22,8,1,6,2017,8.83440417,3960,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,89.99,6,4.3,4.1,3.9,539.94,6.0
health8,health_beauty,01-07-2017,17,1529.83,12.11882353,89.99,59,492,3,250,4.1,61,21,10,1,7,2017,10.24669657,3960,19.99,11.13517241,89.99,12.11882353,59.25666667,17.998,89.99,7,4.3,4.1,3.9,809.91,9.0
health8,health_beauty,01-08-2017,18,1619.82,13.41055556,89.99,59,492,3,250,4.1,82,23,8,1,8,2017,9.261728694,3960,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,89.99,8,4.3,4.1,3.9,1529.83,17.0
health8,health_beauty,01-09-2017,21,1889.79,13.96428571,89.99,59,492,3,250,4.1,89,21,9,1,9,2017,14.38356164,3960,23.99,16.12,89.99,13.96428571,58.99,15.6392,89.99,9,4.3,4.1,3.9,1619.82,18.0
health8,health_beauty,01-10-2017,24,2159.76,16.56291667,89.99,59,492,3,250,4.1,81,22,9,2,10,2017,16.43835616,3960,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,89.99,10,4.3,4.1,3.9,1889.79,21.0
health8,health_beauty,01-11-2017,26,2339.74,16.99038462,89.99,59,492,3,250,4.1,139,22,8,4,11,2017,17.80821918,3960,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,89.99,11,4.3,4.1,3.9,2159.76,24.0
health8,health_beauty,01-12-2017,19,1709.81,15.89473684,89.99,59,492,3,250,4.1,112,21,10,1,12,2017,13.01369863,3960,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,89.99,12,4.3,4.1,3.9,2339.74,26.0
health8,health_beauty,01-01-2018,20,1799.8,14.811,89.99,59,492,3,250,4.1,98,23,8,2,1,2018,17.69911504,3960,23.99,11.28736842,89.99,14.811,58.99,22.67833333,89.99,13,4.3,4.1,3.9,1709.81,19.0
health8,health_beauty,01-02-2018,17,1529.83,16.30764706,89.99,59,492,3,250,4.1,126,20,8,2,2,2018,15.04424779,3960,23.99,12.55,89.99,16.30764706,58.99,19.575,89.99,14,4.3,4.1,3.9,1799.8,20.0
health8,health_beauty,01-03-2018,16,1339.84,11.876875,83.74,59,492,3,250,4.1,169,22,9,1,3,2018,9.134440538,3960,23.99,14.19875,83.74,11.876875,58.99,15.228,89.99,15,4.3,4.1,3.9,1529.83,17.0
